dataset,level,sample_id,transition,pure_default_optimizer_boundary,opcode,before,after,delta
public_v1,O1,p00033,custom_storage_delift,False,ptrtoint,3,3,0
public_v1,O1,p00033,custom_storage_delift,False,ret,4,4,0
public_v1,O1,p00033,custom_storage_delift,False,select,17,17,0
public_v1,O1,p00033,custom_storage_delift,False,sext,20,20,0
public_v1,O1,p00033,custom_storage_delift,False,shl,20,20,0
public_v1,O1,p00033,custom_storage_delift,False,sitofp,1,1,0
public_v1,O1,p00033,custom_storage_delift,False,store,116,116,0
public_v1,O1,p00033,custom_storage_delift,False,sub,6,6,0
public_v1,O1,p00033,custom_storage_delift,False,switch,2,2,0
public_v1,O1,p00033,custom_storage_delift,False,trunc,1,1,0
public_v1,O1,p00033,custom_storage_delift,False,xor,3,3,0
public_v1,O1,p00033,custom_storage_delift,False,zext,4,4,0
public_v1,O1,p00033,custom_residual_strip,False,add,46,46,0
public_v1,O1,p00033,custom_residual_strip,False,alloca,13,13,0
public_v1,O1,p00033,custom_residual_strip,False,and,3,3,0
public_v1,O1,p00033,custom_residual_strip,False,br,77,77,0
public_v1,O1,p00033,custom_residual_strip,False,call,18,18,0
public_v1,O1,p00033,custom_residual_strip,False,fcmp,1,1,0
public_v1,O1,p00033,custom_residual_strip,False,fptosi,1,1,0
public_v1,O1,p00033,custom_residual_strip,False,getelementptr,66,66,0
public_v1,O1,p00033,custom_residual_strip,False,icmp,20,20,0
public_v1,O1,p00033,custom_residual_strip,False,inttoptr,1,1,0
public_v1,O1,p00033,custom_residual_strip,False,load,81,81,0
public_v1,O1,p00033,custom_residual_strip,False,lshr,2,2,0
public_v1,O1,p00033,custom_residual_strip,False,mul,10,10,0
public_v1,O1,p00033,custom_residual_strip,False,phi,6,6,0
public_v1,O1,p00033,custom_residual_strip,False,ptrtoint,3,3,0
public_v1,O1,p00033,custom_residual_strip,False,ret,4,4,0
public_v1,O1,p00033,custom_residual_strip,False,select,17,17,0
public_v1,O1,p00033,custom_residual_strip,False,sext,20,20,0
public_v1,O1,p00033,custom_residual_strip,False,shl,20,20,0
public_v1,O1,p00033,custom_residual_strip,False,sitofp,1,1,0
public_v1,O1,p00033,custom_residual_strip,False,store,116,116,0
public_v1,O1,p00033,custom_residual_strip,False,sub,6,6,0
public_v1,O1,p00033,custom_residual_strip,False,switch,2,2,0
public_v1,O1,p00033,custom_residual_strip,False,trunc,1,1,0
public_v1,O1,p00033,custom_residual_strip,False,xor,3,3,0
public_v1,O1,p00033,custom_residual_strip,False,zext,4,4,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,add,46,46,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,alloca,13,13,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,and,3,3,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,br,77,77,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,call,18,18,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,fcmp,1,1,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,fptosi,1,1,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,66,65,-1
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,icmp,20,20,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,1,1,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,load,81,79,-2
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,lshr,2,2,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,mul,10,10,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,phi,6,9,3
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,3,3,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,ret,4,4,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,select,17,16,-1
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,sext,20,20,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,shl,20,20,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,sitofp,1,1,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,store,116,95,-21
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,sub,6,6,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,switch,2,2,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,trunc,1,1,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,xor,3,3,0
public_v1,O1,p00033,final_tail_opt_4_plus_custom_cleanup,False,zext,4,4,0
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,add,100,19,-81
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,alloca,0,5,5
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,and,132,4,-128
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,ashr,34,0,-34
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,bitcast,4,0,-4
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,br,117,24,-93
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,call,34,18,-16
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,getelementptr,7,69,62
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,icmp,185,18,-167
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,inttoptr,109,2,-107
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,load,159,42,-117
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,lshr,57,0,-57
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,mul,20,2,-18
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,or,33,2,-31
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,phi,3,12,9
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,5,5
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,ret,24,3,-21
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,select,27,2,-25
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,sext,4,4,0
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,shl,34,2,-32
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,store,363,59,-304
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,sub,179,1,-178
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,trunc,268,1,-267
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,unreachable,3,0,-3
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,xor,116,5,-111
public_v1,O1,p00165,main_combined_custom_plus_opt_1_2,False,zext,301,4,-297
public_v1,O1,p00165,bundle_exact_pointer_passes,False,add,19,19,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,alloca,5,5,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,and,4,4,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,br,24,23,-1
public_v1,O1,p00165,bundle_exact_pointer_passes,False,call,18,18,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,getelementptr,69,69,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,icmp,18,17,-1
public_v1,O1,p00165,bundle_exact_pointer_passes,False,inttoptr,2,1,-1
public_v1,O1,p00165,bundle_exact_pointer_passes,False,load,42,40,-2
public_v1,O1,p00165,bundle_exact_pointer_passes,False,mul,2,2,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,or,2,2,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,phi,12,11,-1
public_v1,O1,p00165,bundle_exact_pointer_passes,False,ptrtoint,5,4,-1
public_v1,O1,p00165,bundle_exact_pointer_passes,False,ret,3,3,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,select,2,2,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,sext,4,4,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,shl,2,2,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,store,59,59,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,sub,1,1,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,trunc,1,1,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,xor,5,5,0
public_v1,O1,p00165,bundle_exact_pointer_passes,False,zext,4,4,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,add,19,19,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,alloca,5,5,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,and,4,4,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,br,23,22,-1
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,call,18,18,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,getelementptr,69,45,-24
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,icmp,17,18,1
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,inttoptr,1,1,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,load,40,37,-3
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,mul,2,2,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,or,2,2,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,phi,11,10,-1
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,ptrtoint,4,4,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,ret,3,3,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,select,2,2,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,sext,4,4,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,shl,2,2,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,store,59,59,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,sub,1,1,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,trunc,1,1,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,xor,5,5,0
public_v1,O1,p00165,llvm_default_opt_boundary_3,True,zext,4,4,0
public_v1,O1,p00165,custom_storage_delift,False,add,19,19,0
public_v1,O1,p00165,custom_storage_delift,False,alloca,5,5,0
public_v1,O1,p00165,custom_storage_delift,False,and,4,4,0
public_v1,O1,p00165,custom_storage_delift,False,br,22,22,0
public_v1,O1,p00165,custom_storage_delift,False,call,18,18,0
public_v1,O1,p00165,custom_storage_delift,False,getelementptr,45,45,0
public_v1,O1,p00165,custom_storage_delift,False,icmp,18,18,0
public_v1,O1,p00165,custom_storage_delift,False,inttoptr,1,1,0
public_v1,O1,p00165,custom_storage_delift,False,load,37,37,0
public_v1,O1,p00165,custom_storage_delift,False,mul,2,2,0
public_v1,O1,p00165,custom_storage_delift,False,or,2,2,0
public_v1,O1,p00165,custom_storage_delift,False,phi,10,10,0
public_v1,O1,p00165,custom_storage_delift,False,ptrtoint,4,4,0
public_v1,O1,p00165,custom_storage_delift,False,ret,3,3,0
public_v1,O1,p00165,custom_storage_delift,False,select,2,2,0
public_v1,O1,p00165,custom_storage_delift,False,sext,4,4,0
public_v1,O1,p00165,custom_storage_delift,False,shl,2,2,0
public_v1,O1,p00165,custom_storage_delift,False,store,59,59,0
public_v1,O1,p00165,custom_storage_delift,False,sub,1,1,0
public_v1,O1,p00165,custom_storage_delift,False,trunc,1,1,0
public_v1,O1,p00165,custom_storage_delift,False,xor,5,5,0
public_v1,O1,p00165,custom_storage_delift,False,zext,4,4,0
public_v1,O1,p00165,custom_residual_strip,False,add,19,19,0
public_v1,O1,p00165,custom_residual_strip,False,alloca,5,5,0
public_v1,O1,p00165,custom_residual_strip,False,and,4,4,0
public_v1,O1,p00165,custom_residual_strip,False,br,22,22,0
public_v1,O1,p00165,custom_residual_strip,False,call,18,18,0
public_v1,O1,p00165,custom_residual_strip,False,getelementptr,45,45,0
public_v1,O1,p00165,custom_residual_strip,False,icmp,18,18,0
public_v1,O1,p00165,custom_residual_strip,False,inttoptr,1,1,0
public_v1,O1,p00165,custom_residual_strip,False,load,37,37,0
public_v1,O1,p00165,custom_residual_strip,False,mul,2,2,0
public_v1,O1,p00165,custom_residual_strip,False,or,2,2,0
public_v1,O1,p00165,custom_residual_strip,False,phi,10,10,0
public_v1,O1,p00165,custom_residual_strip,False,ptrtoint,4,4,0
public_v1,O1,p00165,custom_residual_strip,False,ret,3,3,0
public_v1,O1,p00165,custom_residual_strip,False,select,2,2,0
public_v1,O1,p00165,custom_residual_strip,False,sext,4,4,0
public_v1,O1,p00165,custom_residual_strip,False,shl,2,2,0
public_v1,O1,p00165,custom_residual_strip,False,store,59,59,0
public_v1,O1,p00165,custom_residual_strip,False,sub,1,1,0
public_v1,O1,p00165,custom_residual_strip,False,trunc,1,1,0
public_v1,O1,p00165,custom_residual_strip,False,xor,5,5,0
public_v1,O1,p00165,custom_residual_strip,False,zext,4,4,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,add,19,19,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,alloca,5,5,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,and,4,4,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,br,22,22,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,call,18,18,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,45,45,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,icmp,18,18,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,1,1,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,load,37,25,-12
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,mul,2,2,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,or,2,2,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,phi,10,20,10
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,4,4,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,ret,3,3,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,select,2,2,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,sext,4,4,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,shl,2,2,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,store,59,58,-1
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,sub,1,1,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,trunc,1,1,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,xor,5,5,0
public_v1,O1,p00165,final_tail_opt_4_plus_custom_cleanup,False,zext,4,4,0
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,add,153,56,-97
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,alloca,0,3,3
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,and,339,14,-325
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,ashr,65,0,-65
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,bitcast,12,0,-12
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,br,155,23,-132
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,call,35,21,-14
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,getelementptr,18,57,39
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,icmp,273,30,-243
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,inttoptr,110,3,-107
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,load,186,50,-136
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,lshr,89,0,-89
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,mul,54,12,-42
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,or,70,15,-55
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,phi,3,11,8
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,2,2
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,ret,24,4,-20
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,select,42,25,-17
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,sext,52,33,-19
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,shl,67,9,-58
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,store,420,148,-272
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,sub,278,2,-276
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,trunc,533,4,-529
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,unreachable,3,0,-3
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,xor,185,20,-165
public_v1,O1,p00327,main_combined_custom_plus_opt_1_2,False,zext,575,27,-548
public_v1,O1,p00327,bundle_exact_pointer_passes,False,add,56,56,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,alloca,3,3,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,and,14,14,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,br,23,23,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,call,21,21,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,getelementptr,57,57,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,icmp,30,30,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,inttoptr,3,3,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,load,50,50,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,mul,12,12,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,or,15,15,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,phi,11,9,-2
public_v1,O1,p00327,bundle_exact_pointer_passes,False,ptrtoint,2,2,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,ret,4,4,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,select,25,25,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,sext,33,33,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,shl,9,9,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,store,148,148,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,sub,2,2,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,trunc,4,4,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,xor,20,20,0
public_v1,O1,p00327,bundle_exact_pointer_passes,False,zext,27,27,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,add,56,55,-1
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,alloca,3,3,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,and,14,14,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,br,23,25,2
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,call,21,21,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,getelementptr,57,56,-1
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,icmp,30,30,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,inttoptr,3,3,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,load,50,50,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,mul,12,12,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,or,15,15,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,phi,9,8,-1
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,ptrtoint,2,2,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,ret,4,4,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,select,25,25,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,sext,33,29,-4
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,shl,9,8,-1
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,store,148,153,5
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,sub,2,2,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,trunc,4,4,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,xor,20,20,0
public_v1,O1,p00327,llvm_default_opt_boundary_3,True,zext,27,27,0
public_v1,O1,p00327,custom_storage_delift,False,add,55,55,0
public_v1,O1,p00327,custom_storage_delift,False,alloca,3,3,0
public_v1,O1,p00327,custom_storage_delift,False,and,14,14,0
public_v1,O1,p00327,custom_storage_delift,False,br,25,25,0
public_v1,O1,p00327,custom_storage_delift,False,call,21,21,0
public_v1,O1,p00327,custom_storage_delift,False,getelementptr,56,56,0
public_v1,O1,p00327,custom_storage_delift,False,icmp,30,30,0
public_v1,O1,p00327,custom_storage_delift,False,inttoptr,3,3,0
public_v1,O1,p00327,custom_storage_delift,False,load,50,50,0
public_v1,O1,p00327,custom_storage_delift,False,mul,12,12,0
public_v1,O1,p00327,custom_storage_delift,False,or,15,15,0
public_v1,O1,p00327,custom_storage_delift,False,phi,8,8,0
public_v1,O1,p00327,custom_storage_delift,False,ptrtoint,2,2,0
public_v1,O1,p00327,custom_storage_delift,False,ret,4,4,0
public_v1,O1,p00327,custom_storage_delift,False,select,25,25,0
public_v1,O1,p00327,custom_storage_delift,False,sext,29,29,0
public_v1,O1,p00327,custom_storage_delift,False,shl,8,8,0
public_v1,O1,p00327,custom_storage_delift,False,store,153,153,0
public_v1,O1,p00327,custom_storage_delift,False,sub,2,2,0
public_v1,O1,p00327,custom_storage_delift,False,trunc,4,4,0
public_v1,O1,p00327,custom_storage_delift,False,xor,20,20,0
public_v1,O1,p00327,custom_storage_delift,False,zext,27,27,0
public_v1,O1,p00327,custom_residual_strip,False,add,55,55,0
public_v1,O1,p00327,custom_residual_strip,False,alloca,3,3,0
public_v1,O1,p00327,custom_residual_strip,False,and,14,14,0
public_v1,O1,p00327,custom_residual_strip,False,br,25,25,0
