dataset,level,sample_id,stage,functions,blocks,instructions,conditional_branches,calls,direct_calls,indirect_calls,intrinsics,allocas,loads,stores,geps,phis,selects,switches,unreachable,memory_ops,scalar_cleanup_ops,vector_instructions,structural_sha256
own_v1,O2,h00028,bundle_pointer_opt,2,59,454,2,9,9,0,6,5,67,110,46,2,20,2,0,228,86,0,f5fcd03e5e55f8039224efb4dfae84f752dc3b65f3e72f0f1369d33fff4c19ab
own_v1,O2,h00028,bundle_standard_opt_3,2,59,453,2,9,9,0,6,5,67,110,45,2,20,2,0,227,86,0,81af33e6de3f700beaf28c962fbd402485b62e2c1edb3effbd44569b9d204978
own_v1,O2,h00028,bundle_storage_delift,2,59,453,2,9,9,0,6,5,67,110,45,2,20,2,0,227,86,0,81af33e6de3f700beaf28c962fbd402485b62e2c1edb3effbd44569b9d204978
own_v1,O2,h00028,bundle_residual_strip,2,59,453,2,9,9,0,6,5,67,110,45,2,20,2,0,227,86,0,81af33e6de3f700beaf28c962fbd402485b62e2c1edb3effbd44569b9d204978
own_v1,O2,h00028,final_clean,1,58,452,2,9,9,0,6,5,67,110,45,2,20,2,0,227,86,0,5932aaba8aac71e1f6b3396171e6b4d47b7136b916e5f89a37f80db2d5c51189
own_v1,O2,h00029,raw_lift,28,184,2035,75,51,46,5,15,0,143,337,6,2,19,0,3,486,650,0,fddd1a014b0cfca3bb9a9ef854cd03c7032ba6ef89fde33f433797c650c4cdba
own_v1,O2,h00029,brightened_main,10,90,1951,17,41,39,2,18,6,190,1015,106,45,29,6,0,1317,282,0,eebce9775277bd18108e5093d9c6f09454a59b016d60ceb01fcc0606eda7afe5
own_v1,O2,h00029,bundle_verified_input,10,90,1951,17,41,39,2,18,6,190,1015,106,45,29,6,0,1317,282,0,952838ff88083231e9b15f2bea4cd3e80e5e214d70e29ce14d59b2d9eab443ff
own_v1,O2,h00029,bundle_pointer_opt,10,90,1946,17,41,39,2,18,6,190,1015,106,45,29,6,0,1317,277,0,dc4192941444dd3a29b6dfc6f2ffdddcfd87926405e213a8cfc6e027d6a1360f
own_v1,O2,h00029,bundle_standard_opt_3,10,90,1688,17,41,39,2,18,6,137,813,106,45,29,6,0,1062,276,0,7ebbd95f818e008ab0f4e187991a4e8e6926939306ddd19406eda0ca98da652a
own_v1,O2,h00029,bundle_storage_delift,10,90,1688,17,41,39,2,18,6,137,813,106,45,29,6,0,1062,276,0,7ebbd95f818e008ab0f4e187991a4e8e6926939306ddd19406eda0ca98da652a
own_v1,O2,h00029,bundle_residual_strip,10,90,1688,17,41,39,2,18,6,137,813,106,45,29,6,0,1062,276,0,7ebbd95f818e008ab0f4e187991a4e8e6926939306ddd19406eda0ca98da652a
own_v1,O2,h00029,final_clean,10,90,1675,17,41,39,2,18,6,137,800,106,45,29,6,0,1049,276,0,80a18e8aa2762c0f1d653ee453592e2e472f0d33d3d673b719d3eecc41c6f027
own_v1,O2,h00030,raw_lift,26,239,2132,104,38,33,5,9,0,130,304,5,2,31,0,3,439,691,0,261b8bdc4a11c5c9f1f6afce0257b3ea17f6c4fe298a79f639c29b83addad4c8
own_v1,O2,h00030,brightened_main,2,93,549,2,4,4,0,0,4,81,128,38,0,30,2,0,251,94,0,da30ca7b521d2f77107e7f96c5d8f62c7eb3d47029d312ad55adbf26f9854601
own_v1,O2,h00030,bundle_verified_input,2,93,549,2,4,4,0,0,4,81,128,38,0,30,2,0,251,94,0,b3c85fad9100a6734ec6275ec07aaf665bb3a54a8ab99719831c328456582f31
own_v1,O2,h00030,bundle_pointer_opt,2,93,549,2,4,4,0,0,4,81,128,38,0,30,2,0,251,94,0,405d9476f6dafe9d440ff3a7962b27a2275bf0d713becbf97b3391f34635728e
own_v1,O2,h00030,bundle_standard_opt_3,2,93,548,2,4,4,0,0,4,81,128,37,0,30,2,0,250,94,0,5b9bd68f4ac248ef78f6a718c7f663bc92764030618437cb044f7251bd95522f
own_v1,O2,h00030,bundle_storage_delift,2,93,548,2,4,4,0,0,4,81,128,37,0,30,2,0,250,94,0,5b9bd68f4ac248ef78f6a718c7f663bc92764030618437cb044f7251bd95522f
own_v1,O2,h00030,bundle_residual_strip,2,93,548,2,4,4,0,0,4,81,128,37,0,30,2,0,250,94,0,5b9bd68f4ac248ef78f6a718c7f663bc92764030618437cb044f7251bd95522f
own_v1,O2,h00030,final_clean,1,92,547,2,4,4,0,0,4,81,128,37,0,30,2,0,250,94,0,54256da923e39684704005f38e502df5bc9f97775ebd32e96605664ac698a0de
own_v1,O2,h00031,raw_lift,27,164,1769,66,47,42,5,14,0,107,298,5,2,17,0,3,410,567,0,fdeb30a505be0b70aa11871b84a0ebef22e55487d0aa48a4b59b6c9b11dcd834
own_v1,O2,h00031,brightened_main,8,73,1307,10,19,17,2,8,2,125,697,71,39,22,4,0,895,183,0,a17d3798a2fc7cb90fe79f644c390e73474e8c8dd293a1c0adca6c0836162b31
own_v1,O2,h00031,bundle_verified_input,8,73,1307,10,19,17,2,8,2,125,697,71,39,22,4,0,895,183,0,70056ddaad826bc326763b2c007dd0c9b1505c4160cefb9644497a18827570e9
own_v1,O2,h00031,bundle_pointer_opt,8,73,1288,10,19,17,2,8,2,124,697,70,33,22,4,0,893,167,0,e5ccc571916581076ef941e88ae617a0d3642a3f12d5a63ebd09d46a592030b8
own_v1,O2,h00031,bundle_standard_opt_3,8,73,1135,10,19,17,2,8,2,88,581,70,33,22,4,0,741,166,0,ea58e344a69319ac9da29b492fc60b9373d2d7af309a7fc2acb7e3c8c29e207c
own_v1,O2,h00031,bundle_storage_delift,8,73,1135,10,19,17,2,8,2,88,581,70,33,22,4,0,741,166,0,ea58e344a69319ac9da29b492fc60b9373d2d7af309a7fc2acb7e3c8c29e207c
own_v1,O2,h00031,bundle_residual_strip,8,73,1135,10,19,17,2,8,2,88,581,70,33,22,4,0,741,166,0,ea58e344a69319ac9da29b492fc60b9373d2d7af309a7fc2acb7e3c8c29e207c
own_v1,O2,h00031,final_clean,8,73,1122,10,19,17,2,8,2,88,568,70,33,22,4,0,728,166,0,fbcb9297b4413d7a797d78a88657ae37714a2bcd6e84162e21719e3ca9bd46a5
own_v1,O2,h00032,raw_lift,26,163,1389,66,34,29,5,7,0,84,219,5,2,18,0,3,308,464,0,107c7152ae06b5c4cc43f4c693eec4c830cd7aee1ea2e7c4ea7b3c15ad5a27fc
own_v1,O2,h00032,brightened_main,9,70,921,5,12,10,2,4,1,75,497,57,37,19,2,0,630,137,0,419cf0ff8d7e9ece4cd771376dc229c7d77d5edacd267f97085e447665081da7
own_v1,O2,h00032,bundle_verified_input,9,70,921,5,12,10,2,4,1,75,497,57,37,19,2,0,630,137,0,596ace9274bb24711ba58aa425fd1f15cb225c07ab66f8a7e70641dee2677706
own_v1,O2,h00032,bundle_pointer_opt,9,70,880,5,12,10,2,4,1,75,497,57,28,19,2,0,630,109,0,572f8907a4ade036fec173404dffd0074b0f908886723fe68ca4f8555a34e792
own_v1,O2,h00032,bundle_standard_opt_3,9,70,759,5,12,10,2,4,1,65,387,57,28,19,2,0,510,108,0,e12242bd237f65056d87f329aae892b7684675811d5f4d80d9d6b8b87d742682
own_v1,O2,h00032,bundle_storage_delift,9,70,759,5,12,10,2,4,1,65,387,57,28,19,2,0,510,108,0,e12242bd237f65056d87f329aae892b7684675811d5f4d80d9d6b8b87d742682
own_v1,O2,h00032,bundle_residual_strip,9,70,759,5,12,10,2,4,1,65,387,57,28,19,2,0,510,108,0,e12242bd237f65056d87f329aae892b7684675811d5f4d80d9d6b8b87d742682
own_v1,O2,h00032,final_clean,9,70,727,5,12,10,2,4,1,65,355,57,28,19,2,0,478,108,0,097cecdca8d68eee3c6437bca109e344c18b1703445393677497b4013c065e7f
own_v1,O2,h00033,raw_lift,27,147,1750,58,49,44,5,16,0,116,308,4,4,18,0,4,428,548,0,d856c99f1f052ef9aeac11318072dc6eb14a539cf97ca6e5e264fd9284651ea4
own_v1,O2,h00033,brightened_main,9,62,1423,6,34,32,2,13,5,137,694,48,33,20,2,0,884,247,0,1fe0acf44eb6c4960ffaf9b2925b2572684295687342c59f8b201a15dad9dc31
own_v1,O2,h00033,bundle_verified_input,9,62,1423,6,34,32,2,13,5,137,694,48,33,20,2,0,884,247,0,568b25177b91980b68eaabfc518a4e8905cc5c464ea1e8b731ebe8c1c890e59a
own_v1,O2,h00033,bundle_pointer_opt,9,62,1416,6,34,32,2,13,5,137,694,48,29,20,2,0,884,240,0,8c9cfc04bb8211af712d69b14f2acb218a2631cbe25b7f90e011e11cb57480a7
own_v1,O2,h00033,bundle_standard_opt_3,9,62,1135,6,31,29,2,12,5,103,463,48,27,20,2,0,619,233,0,b006a28324195851c95e1b52024ce5e7cd42903d058fc1b36b4475b6b49576ac
own_v1,O2,h00033,bundle_storage_delift,9,62,1135,6,31,29,2,12,5,103,463,48,27,20,2,0,619,233,0,b006a28324195851c95e1b52024ce5e7cd42903d058fc1b36b4475b6b49576ac
own_v1,O2,h00033,bundle_residual_strip,9,62,1135,6,31,29,2,12,5,103,463,48,27,20,2,0,619,233,0,b006a28324195851c95e1b52024ce5e7cd42903d058fc1b36b4475b6b49576ac
own_v1,O2,h00033,final_clean,9,62,1118,6,31,29,2,12,5,103,448,48,27,20,2,0,604,231,0,513afd8936a09f055e7d56d770200e30d36aa350c942145a6a9b2cbf29ef79bb
own_v1,O2,h00034,raw_lift,32,171,1816,67,55,50,5,15,0,122,323,4,2,17,0,3,449,568,0,e583eadc251272fd7a4bdb8019b6d8ae8097e72aaae833f1c8ee4462ff59785e
own_v1,O2,h00034,brightened_main,9,71,1540,5,25,23,2,6,1,132,866,87,39,28,2,0,1086,203,0,bc9b0106f0764b660910437fa76a7bcbd9ba29ebe35e67a9f95d215c3a7972a5
own_v1,O2,h00034,bundle_verified_input,9,71,1540,5,25,23,2,6,1,132,866,87,39,28,2,0,1086,203,0,567d7fe0a9e55dade58f30ad7e51b87a431b782211e2e4bf0b993a01cf70b560
own_v1,O2,h00034,bundle_pointer_opt,9,71,1534,5,25,23,2,6,1,132,866,87,36,28,2,0,1086,197,0,13206efae23867a15edaff4a06c098ad3c15519c114542a442b8e892d84bfbe7
own_v1,O2,h00034,bundle_standard_opt_3,9,71,1329,5,25,23,2,6,1,123,671,87,36,28,2,0,882,196,0,1397b5d1b27a67ab79a3d236b40a5a7248b0db3576a29e58d26e074ac7a84cd2
own_v1,O2,h00034,bundle_storage_delift,9,71,1329,5,25,23,2,6,1,123,671,87,36,28,2,0,882,196,0,1397b5d1b27a67ab79a3d236b40a5a7248b0db3576a29e58d26e074ac7a84cd2
own_v1,O2,h00034,bundle_residual_strip,9,71,1329,5,25,23,2,6,1,123,671,87,36,28,2,0,882,196,0,1397b5d1b27a67ab79a3d236b40a5a7248b0db3576a29e58d26e074ac7a84cd2
own_v1,O2,h00034,final_clean,9,71,1286,5,25,23,2,6,1,123,628,87,36,28,2,0,839,196,0,0016751b91aeae4d38598d0dbba8f78888e0d77820060f25069b76374ae40668
own_v1,O2,h00035,raw_lift,30,138,1621,51,44,38,6,11,0,115,250,7,2,11,0,3,372,483,0,d6cd1d02ccacc6ccc32172a82f834df8edfaf70af34da0eca766944555f955c9
own_v1,O2,h00035,brightened_main,11,53,1189,5,25,22,3,10,4,136,599,67,41,14,3,0,806,167,0,277a6ad6789f8885ad17b6d2fd1fcdef0f3b306d1af376bc52dddb4aa837b08e
own_v1,O2,h00035,bundle_verified_input,11,53,1189,5,25,22,3,10,4,136,599,67,41,14,3,0,806,167,0,add839b11d99ef8dbe619ff29cf55a23f2d359a6f62841bc02db09ecbb8f7d17
own_v1,O2,h00035,bundle_pointer_opt,11,53,1173,5,25,22,3,10,4,135,599,66,35,14,3,0,804,157,0,13c0858a6af7de9c536193ad0e1e09027c60c915f2ed4d6b79b6396b56c461f2
own_v1,O2,h00035,bundle_standard_opt_3,11,53,966,5,25,22,3,10,4,102,425,66,35,14,3,0,597,157,0,ea230529ff46d3eecc2c12ce54f1bc312a9027ff319a9fd16bb9ec07f55fee11
own_v1,O2,h00035,bundle_storage_delift,11,53,966,5,25,22,3,10,4,102,425,66,35,14,3,0,597,157,0,ea230529ff46d3eecc2c12ce54f1bc312a9027ff319a9fd16bb9ec07f55fee11
own_v1,O2,h00035,bundle_residual_strip,11,53,966,5,25,22,3,10,4,102,425,66,35,14,3,0,597,157,0,ea230529ff46d3eecc2c12ce54f1bc312a9027ff319a9fd16bb9ec07f55fee11
own_v1,O2,h00035,final_clean,11,53,958,5,25,22,3,10,4,102,417,66,35,14,3,0,589,157,0,9014e95415a277b011fccd49fe7a97b3a267345d958f063a59bbab41b2192676
own_v1,O2,h00036,raw_lift,26,83,1004,26,35,30,5,8,0,58,161,4,4,7,0,3,223,314,0,f3a29b4c6d8160af7e1e0807526329d68099a90291a236c41a3982ac014c08c2
own_v1,O2,h00036,brightened_main,2,16,111,1,3,3,0,1,1,12,27,16,5,4,1,0,56,18,0,78e8b63d1038c107a70ce7c02603fb670a673dbd22c0e2955afceaf0404de2b5
own_v1,O2,h00036,bundle_verified_input,2,16,111,1,3,3,0,1,1,12,27,16,5,4,1,0,56,18,0,ed0a5019340c7bf255ddf0791f05753b8f50f617ba61ef38efbe77dcf3a7ef67
own_v1,O2,h00036,bundle_pointer_opt,2,16,111,1,3,3,0,1,1,12,27,16,5,4,1,0,56,18,0,f6c5119ca28e69d39df000ad63438995f1bae55f1b459d9ac21721017ee46652
own_v1,O2,h00036,bundle_standard_opt_3,2,16,110,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a53bded9e0287f349ff028610d33752d629f38df844ca5f5a42f7696339cee5f
own_v1,O2,h00036,bundle_storage_delift,2,16,110,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a53bded9e0287f349ff028610d33752d629f38df844ca5f5a42f7696339cee5f
own_v1,O2,h00036,bundle_residual_strip,2,16,110,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a53bded9e0287f349ff028610d33752d629f38df844ca5f5a42f7696339cee5f
own_v1,O2,h00036,final_clean,1,15,109,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a8b420ea8c02c36e81ba6aa5c40b9708f8a302dbaa0a0b82ea94c16769180836
own_v1,O2,h00037,raw_lift,28,96,1123,33,43,38,5,10,0,79,215,7,4,5,2,4,301,322,0,78547780ad4ea4b13268745163bfe6c2d5b196f6cd4a8743a17dc2208e85a016
own_v1,O2,h00037,brightened_main,9,33,718,4,16,14,2,5,1,96,342,29,38,6,3,0,468,117,0,7e3136bab67209e93768482c79bee61ee7779720a57c45759915989fbef6920a
own_v1,O2,h00037,bundle_verified_input,9,33,718,4,16,14,2,5,1,96,342,29,38,6,3,0,468,117,0,95a5b40aace326c69cbbb346a6f01494518ed5ca7d298d50d2252f8e919e2961
own_v1,O2,h00037,bundle_pointer_opt,9,33,712,4,16,14,2,5,1,96,342,29,34,6,3,0,468,112,0,d03aa5b79449d440991125bb045635831c29e4b81c8175c8887dd47099672c1f
own_v1,O2,h00037,bundle_standard_opt_3,9,33,603,4,16,14,2,5,1,80,253,29,32,6,3,0,363,108,0,48187785d1d247b5d0c68965da3fe977a107397600cbcdc91de9acad15f5e636
own_v1,O2,h00037,bundle_storage_delift,9,33,603,4,16,14,2,5,1,80,253,29,32,6,3,0,363,108,0,48187785d1d247b5d0c68965da3fe977a107397600cbcdc91de9acad15f5e636
own_v1,O2,h00037,bundle_residual_strip,9,33,603,4,16,14,2,5,1,80,253,29,32,6,3,0,363,108,0,48187785d1d247b5d0c68965da3fe977a107397600cbcdc91de9acad15f5e636
own_v1,O2,h00037,final_clean,9,33,600,4,16,14,2,5,1,80,250,29,32,6,3,0,360,108,0,d1078821e47f8830ac772bf7d033f8c610ee8da4c1a3b0dc4f373943107d9b80
own_v1,O2,h00038,raw_lift,28,166,2086,69,56,51,5,20,0,123,352,7,3,12,0,10,482,634,0,117aab8e431014ac481aa7ee36e4163d9b029f2a63fbe49e059b15b47bac640b
own_v1,O2,h00038,brightened_main,5,54,1195,6,13,13,0,7,1,142,509,38,60,11,4,1,690,225,0,2870c2831bacd0a9003f78c5c2b5fc4b98b0d2445fd452981562e75821544df2
own_v1,O2,h00038,bundle_verified_input,5,54,1195,6,13,13,0,7,1,142,509,38,60,11,4,1,690,225,0,f1fba23ba23c3dfbc274c3cf46f48b84f7424b253f8cfee0528ecdbcd891f3a3
own_v1,O2,h00038,bundle_pointer_opt,5,54,1182,6,13,13,0,7,1,142,509,38,60,11,4,1,690,211,0,0743ec6a6cb75d45757683dd677f29e1070b492cc16fd57ce9770d19a14a50b6
own_v1,O2,h00038,bundle_standard_opt_3,5,54,1008,6,11,11,0,5,1,107,433,38,59,11,4,1,579,189,0,72408eda3e8d449a52556be2d53d27d1be8e0e2159233c1010e1c7c3b787d960
own_v1,O2,h00038,bundle_storage_delift,5,54,1008,6,11,11,0,5,1,107,433,38,59,11,4,1,579,189,0,72408eda3e8d449a52556be2d53d27d1be8e0e2159233c1010e1c7c3b787d960
own_v1,O2,h00038,bundle_residual_strip,5,54,1008,6,11,11,0,5,1,107,433,38,59,11,4,1,579,189,0,72408eda3e8d449a52556be2d53d27d1be8e0e2159233c1010e1c7c3b787d960
own_v1,O2,h00038,final_clean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
own_v1,O2,h00039,raw_lift,26,99,1236,34,37,32,5,9,0,71,187,5,2,7,0,3,263,402,0,497034cca2aa442d0d334e6dffd284e186294f1462757a79d20e72c014814e19
own_v1,O2,h00039,brightened_main,2,22,158,1,3,3,0,0,2,22,35,22,2,6,1,0,81,16,0,53036181bcdf1855fe0d7301386b0912035000602b7a4dc876de66da1bd09dcc
own_v1,O2,h00039,bundle_verified_input,2,22,158,1,3,3,0,0,2,22,35,22,2,6,1,0,81,16,0,916a0d4823cf71df30ed7dc4150b9be5c7b6bd49e76d8cf35ca088b2e278ebc0
own_v1,O2,h00039,bundle_pointer_opt,2,22,158,1,3,3,0,0,2,22,35,22,2,6,1,0,81,16,0,33f3279440049a5933a8a533f9b44198f102ad42088f46a5ed1e4f87b162b279
own_v1,O2,h00039,bundle_standard_opt_3,2,22,157,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,af319b9f1c41cae986f8645daadba7e143b0648476163a08609fce7cbd755806
own_v1,O2,h00039,bundle_storage_delift,2,22,157,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,af319b9f1c41cae986f8645daadba7e143b0648476163a08609fce7cbd755806
own_v1,O2,h00039,bundle_residual_strip,2,22,157,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,af319b9f1c41cae986f8645daadba7e143b0648476163a08609fce7cbd755806
own_v1,O2,h00039,final_clean,1,21,156,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,bc678db058af2962f955ad1b9dcb80a6e8003031135cdf3a394615793e822614
own_v1,O2,h00040,raw_lift,31,164,1783,64,56,51,5,17,0,114,326,4,4,18,0,3,444,531,0,9761688f138ca40ee9b68b5c32eb20902fdc07ce8c856be94d27185cd514f4b4
own_v1,O2,h00040,brightened_main,9,72,1912,6,27,25,2,13,5,157,881,182,35,104,2,0,1225,344,0,89ab310bc2e9edd8c9db386af5577659246895e0f7302dbd74f80c0b5fa344b5
own_v1,O2,h00040,bundle_verified_input,9,72,1912,6,27,25,2,13,5,157,881,182,35,104,2,0,1225,344,0,d029fbc7a9f8e216384da99c288d115ef545dde22b4a0f132084a8a057928def
own_v1,O2,h00040,bundle_pointer_opt,9,72,1912,6,27,25,2,13,5,157,881,182,35,104,2,0,1225,344,0,d029fbc7a9f8e216384da99c288d115ef545dde22b4a0f132084a8a057928def
own_v1,O2,h00040,bundle_standard_opt_3,9,72,1650,6,29,27,2,15,5,119,662,178,32,104,2,0,964,341,0,b54847e9ccfaed07c66c543551229d68abc71904fe356fa35c24dfce56fa856c
own_v1,O2,h00040,bundle_storage_delift,9,72,1650,6,29,27,2,15,5,119,662,178,32,104,2,0,964,341,0,b54847e9ccfaed07c66c543551229d68abc71904fe356fa35c24dfce56fa856c
own_v1,O2,h00040,bundle_residual_strip,9,72,1650,6,29,27,2,15,5,119,662,178,32,104,2,0,964,341,0,b54847e9ccfaed07c66c543551229d68abc71904fe356fa35c24dfce56fa856c
own_v1,O2,h00040,final_clean,9,72,1615,6,29,27,2,15,5,119,627,178,32,104,2,0,929,341,0,d262bc143308911a9f9882f342148366c754047a589f5162aac9b4d64ea3cd1c
own_v1,O3,h00001,raw_lift,26,113,1201,41,34,29,5,7,0,73,181,5,2,9,0,3,259,392,0,2dd13e26d3b04779ff2e03c5679c1ad413196b65477044687a2135a685d65c8d
own_v1,O3,h00001,brightened_main,9,44,666,4,12,10,2,4,1,64,320,39,37,10,1,0,424,114,0,4d49c9e0a524fde7f1612f236b2ecda6c8b5d8cc73edd6bc7a50cdd486f27ff0
own_v1,O3,h00001,bundle_verified_input,9,44,666,4,12,10,2,4,1,64,320,39,37,10,1,0,424,114,0,110c02c94b69a85d8dfad3621a50a54715f38eb9a8a3ee2b6b7f380535879521
own_v1,O3,h00001,bundle_pointer_opt,9,44,643,4,12,10,2,4,1,64,320,39,28,10,1,0,424,93,0,52c9f7c2be5421683cadac98f904c9d3b26c44abd88de357b4546d5aef8b1d87
own_v1,O3,h00001,bundle_standard_opt_3,9,44,571,4,12,10,2,4,1,54,259,39,28,10,1,0,353,92,0,5fbb790e1f742f8782f5db5ab00e21b5f5e6ace6a5bd0b20cd485649775c8c5c
own_v1,O3,h00001,bundle_storage_delift,9,44,571,4,12,10,2,4,1,54,259,39,28,10,1,0,353,92,0,5fbb790e1f742f8782f5db5ab00e21b5f5e6ace6a5bd0b20cd485649775c8c5c
own_v1,O3,h00001,bundle_residual_strip,9,44,571,4,12,10,2,4,1,54,259,39,28,10,1,0,353,92,0,5fbb790e1f742f8782f5db5ab00e21b5f5e6ace6a5bd0b20cd485649775c8c5c
own_v1,O3,h00001,final_clean,9,44,568,4,12,10,2,4,1,54,256,39,28,10,1,0,350,92,0,eb1f6972a88d9d3442bd970f5a708fd1bc5347c02885e078c2bc18330fa8d326
own_v1,O3,h00002,raw_lift,26,112,1212,41,39,34,5,10,0,70,203,5,2,9,0,4,278,363,0,60acc388592260aced217587660b1d4132385efd4f58035b0677a605e3c2c0b8
own_v1,O3,h00002,brightened_main,2,26,201,2,9,9,0,5,4,21,37,32,4,10,1,1,94,38,0,8ab3cae9ad7bc76f44b6d98d7e997076ddffd3c239495dca3104fd272811eb63
own_v1,O3,h00002,bundle_verified_input,2,26,201,2,9,9,0,5,4,21,37,32,4,10,1,1,94,38,0,3ed764e322786bc3e56bf4557fbe1fa3b1a244f624c3310c90c6fe9e4468e549
own_v1,O3,h00002,bundle_pointer_opt,2,26,201,2,9,9,0,5,4,21,37,32,4,10,1,1,94,38,0,d535fd0e2d42b9123f9adb486c4eae538ce71606f21f4bc87c6efbe6df8b2a00
own_v1,O3,h00002,bundle_standard_opt_3,2,26,199,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,0fec309c9825e45c5278d8240ab6b97f5390c293f9ac42a842c1c7d5251f9224
own_v1,O3,h00002,bundle_storage_delift,2,26,199,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,0fec309c9825e45c5278d8240ab6b97f5390c293f9ac42a842c1c7d5251f9224
own_v1,O3,h00002,bundle_residual_strip,2,26,199,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,0fec309c9825e45c5278d8240ab6b97f5390c293f9ac42a842c1c7d5251f9224
own_v1,O3,h00002,final_clean,1,25,198,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,db2428c151d5b6f709247a8a75b5c6c07c8c5f6bda14eab06013be468f15e39d
own_v1,O3,h00003,raw_lift,26,123,1288,46,40,35,5,11,0,81,226,5,2,12,0,3,312,397,0,1106b42c668a433454c61ff9c3cfb63e43a4d5dc233da43df191a7e3ab8d05b0
own_v1,O3,h00003,brightened_main,2,34,203,1,5,5,0,1,2,30,54,24,2,11,1,0,110,31,0,bbcbeb0d04bc56fe5df099ddd1e2ca5d10b897a3be410f3a026f045dda906c4b
own_v1,O3,h00003,bundle_verified_input,2,34,203,1,5,5,0,1,2,30,54,24,2,11,1,0,110,31,0,35a3635b9e10e30f3f2b216912bfe0618ad27f48f260ef63a0910f9a6b20d61f
own_v1,O3,h00003,bundle_pointer_opt,2,34,203,1,5,5,0,1,2,30,54,24,2,11,1,0,110,31,0,698eca13dc2946d424479393972f626390748de805b36b5ce19f3f3870ed3508
own_v1,O3,h00003,bundle_standard_opt_3,2,34,202,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,a318f416c01ac1f0c13fc2b96dfc457820798f0c58234a60a86807ba73be760d
own_v1,O3,h00003,bundle_storage_delift,2,34,202,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,a318f416c01ac1f0c13fc2b96dfc457820798f0c58234a60a86807ba73be760d
own_v1,O3,h00003,bundle_residual_strip,2,34,202,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,a318f416c01ac1f0c13fc2b96dfc457820798f0c58234a60a86807ba73be760d
own_v1,O3,h00003,final_clean,1,33,201,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,8fa64b62a2fdabe0ca33bfb6a537c07e705a61cd4f3de157152b4386ccf6e470
own_v1,O3,h00004,raw_lift,28,106,1472,37,56,51,5,21,0,93,316,5,6,10,2,3,414,432,0,2b73e73c8937393feebdb35b1b2e7c6973d02a5d4990d8eaea9048015ba1899a
own_v1,O3,h00004,brightened_main,10,40,1121,4,33,31,2,14,5,133,511,77,33,20,1,0,726,178,0,0762949191aafbd6b3f06334e6d982dfc26ad0b35e67619e26ead5361a3ddf7f
own_v1,O3,h00004,bundle_verified_input,10,40,1121,4,33,31,2,14,5,133,511,77,33,20,1,0,726,178,0,c9363b11d8a821f147d26058bc6c3311fd927c5f718fa549d38ea9a05be4f902
own_v1,O3,h00004,bundle_pointer_opt,10,40,1117,4,33,31,2,14,5,133,511,77,33,20,1,0,726,174,0,4a57a01f833a854e5b0983be0a394d4129b3b146c9858c73b1ec695a3747c6c5
own_v1,O3,h00004,bundle_standard_opt_3,10,40,964,4,30,28,2,13,5,97,408,77,33,20,1,0,587,169,0,3ebacea7f1545d505f78c32b8a9530d4756c3ee3f88aea6fdd7a78475f657708
own_v1,O3,h00004,bundle_storage_delift,10,40,964,4,30,28,2,13,5,97,408,77,33,20,1,0,587,169,0,3ebacea7f1545d505f78c32b8a9530d4756c3ee3f88aea6fdd7a78475f657708
own_v1,O3,h00004,bundle_residual_strip,10,40,964,4,30,28,2,13,5,97,408,77,33,20,1,0,587,169,0,3ebacea7f1545d505f78c32b8a9530d4756c3ee3f88aea6fdd7a78475f657708
own_v1,O3,h00004,final_clean,10,40,955,4,30,28,2,13,5,97,407,77,33,20,1,0,586,165,0,1f05350eb13c4f6b60bad36c26065e8497dc04c3df1732890d092d9a22b6c86a
own_v1,O3,h00005,raw_lift,28,97,1082,32,42,37,5,11,0,73,205,5,2,6,0,3,283,318,0,bd23d2e4be7fdf498bf9999d814484f8a269ad6da06c0e7316a72f66e30960a4
own_v1,O3,h00005,brightened_main,9,35,710,4,14,12,2,4,1,81,360,35,37,7,1,0,477,112,0,3d745c8449b5b21f8d0b1d9ffae6c93d70243b96c0e91ba08d8f5c6daebbeadb
own_v1,O3,h00005,bundle_verified_input,9,35,710,4,14,12,2,4,1,81,360,35,37,7,1,0,477,112,0,a887592ce32deadde9dd6aa50818ce0a33d3b52669ce0a2ff9e0300491ca498c
