dataset,level,sample_id,boundary,production_replay_valid,opcode,before,after,delta
public_v1,O1,p00165,main_default_opt_2,True,ptrtoint,10,5,-5
public_v1,O1,p00165,main_default_opt_2,True,ret,2,2,0
public_v1,O1,p00165,main_default_opt_2,True,select,106,96,-10
public_v1,O1,p00165,main_default_opt_2,True,sext,4,4,0
public_v1,O1,p00165,main_default_opt_2,True,shl,2,2,0
public_v1,O1,p00165,main_default_opt_2,True,store,171,165,-6
public_v1,O1,p00165,main_default_opt_2,True,sub,19,1,-18
public_v1,O1,p00165,main_default_opt_2,True,trunc,3,1,-2
public_v1,O1,p00165,main_default_opt_2,True,xor,5,5,0
public_v1,O1,p00165,main_default_opt_2,True,zext,10,8,-2
public_v1,O1,p00165,bundle_default_opt_3,True,add,19,19,0
public_v1,O1,p00165,bundle_default_opt_3,True,alloca,5,5,0
public_v1,O1,p00165,bundle_default_opt_3,True,and,4,4,0
public_v1,O1,p00165,bundle_default_opt_3,True,br,23,22,-1
public_v1,O1,p00165,bundle_default_opt_3,True,call,18,18,0
public_v1,O1,p00165,bundle_default_opt_3,True,getelementptr,69,45,-24
public_v1,O1,p00165,bundle_default_opt_3,True,icmp,17,18,1
public_v1,O1,p00165,bundle_default_opt_3,True,inttoptr,1,1,0
public_v1,O1,p00165,bundle_default_opt_3,True,load,40,37,-3
public_v1,O1,p00165,bundle_default_opt_3,True,mul,2,2,0
public_v1,O1,p00165,bundle_default_opt_3,True,or,2,2,0
public_v1,O1,p00165,bundle_default_opt_3,True,phi,11,10,-1
public_v1,O1,p00165,bundle_default_opt_3,True,ptrtoint,4,4,0
public_v1,O1,p00165,bundle_default_opt_3,True,ret,3,3,0
public_v1,O1,p00165,bundle_default_opt_3,True,select,2,2,0
public_v1,O1,p00165,bundle_default_opt_3,True,sext,4,4,0
public_v1,O1,p00165,bundle_default_opt_3,True,shl,2,2,0
public_v1,O1,p00165,bundle_default_opt_3,True,store,59,59,0
public_v1,O1,p00165,bundle_default_opt_3,True,sub,1,1,0
public_v1,O1,p00165,bundle_default_opt_3,True,trunc,1,1,0
public_v1,O1,p00165,bundle_default_opt_3,True,xor,5,5,0
public_v1,O1,p00165,bundle_default_opt_3,True,zext,4,4,0
public_v1,O1,p00165,bundle_default_opt_4,True,add,19,19,0
public_v1,O1,p00165,bundle_default_opt_4,True,alloca,5,5,0
public_v1,O1,p00165,bundle_default_opt_4,True,and,4,4,0
public_v1,O1,p00165,bundle_default_opt_4,True,br,22,22,0
public_v1,O1,p00165,bundle_default_opt_4,True,call,18,18,0
public_v1,O1,p00165,bundle_default_opt_4,True,getelementptr,45,45,0
public_v1,O1,p00165,bundle_default_opt_4,True,icmp,18,18,0
public_v1,O1,p00165,bundle_default_opt_4,True,inttoptr,1,1,0
public_v1,O1,p00165,bundle_default_opt_4,True,load,37,36,-1
public_v1,O1,p00165,bundle_default_opt_4,True,mul,2,2,0
public_v1,O1,p00165,bundle_default_opt_4,True,or,2,2,0
public_v1,O1,p00165,bundle_default_opt_4,True,phi,10,10,0
public_v1,O1,p00165,bundle_default_opt_4,True,ptrtoint,4,4,0
public_v1,O1,p00165,bundle_default_opt_4,True,ret,3,3,0
public_v1,O1,p00165,bundle_default_opt_4,True,select,2,2,0
public_v1,O1,p00165,bundle_default_opt_4,True,sext,4,4,0
public_v1,O1,p00165,bundle_default_opt_4,True,shl,2,2,0
public_v1,O1,p00165,bundle_default_opt_4,True,store,59,59,0
public_v1,O1,p00165,bundle_default_opt_4,True,sub,1,1,0
public_v1,O1,p00165,bundle_default_opt_4,True,trunc,1,1,0
public_v1,O1,p00165,bundle_default_opt_4,True,xor,5,5,0
public_v1,O1,p00165,bundle_default_opt_4,True,zext,4,4,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,add,19,19,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,alloca,5,5,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,and,4,4,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,br,22,22,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,call,18,18,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,getelementptr,45,45,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,icmp,18,18,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,inttoptr,1,1,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,load,36,25,-11
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,mul,2,2,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,or,2,2,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,phi,10,20,10
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,ptrtoint,4,4,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,ret,3,3,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,select,2,2,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,sext,4,4,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,shl,2,2,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,store,59,58,-1
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,sub,1,1,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,trunc,1,1,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,xor,5,5,0
public_v1,O1,p00165,bundle_post_opt_4_custom_cleanup,True,zext,4,4,0
public_v1,O1,p00327,main_default_opt_1,True,add,120,99,-21
public_v1,O1,p00327,main_default_opt_1,True,alloca,5,3,-2
public_v1,O1,p00327,main_default_opt_1,True,and,50,26,-24
public_v1,O1,p00327,main_default_opt_1,True,br,28,24,-4
public_v1,O1,p00327,main_default_opt_1,True,call,14,7,-7
public_v1,O1,p00327,main_default_opt_1,True,extractvalue,14,0,-14
public_v1,O1,p00327,main_default_opt_1,True,getelementptr,168,100,-68
public_v1,O1,p00327,main_default_opt_1,True,icmp,81,72,-9
public_v1,O1,p00327,main_default_opt_1,True,insertvalue,22,0,-22
public_v1,O1,p00327,main_default_opt_1,True,inttoptr,18,18,0
public_v1,O1,p00327,main_default_opt_1,True,load,111,56,-55
public_v1,O1,p00327,main_default_opt_1,True,lshr,3,0,-3
public_v1,O1,p00327,main_default_opt_1,True,mul,16,13,-3
public_v1,O1,p00327,main_default_opt_1,True,or,28,19,-9
public_v1,O1,p00327,main_default_opt_1,True,phi,20,29,9
public_v1,O1,p00327,main_default_opt_1,True,ptrtoint,9,5,-4
public_v1,O1,p00327,main_default_opt_1,True,ret,3,2,-1
public_v1,O1,p00327,main_default_opt_1,True,select,63,66,3
public_v1,O1,p00327,main_default_opt_1,True,sext,43,38,-5
public_v1,O1,p00327,main_default_opt_1,True,shl,10,9,-1
public_v1,O1,p00327,main_default_opt_1,True,store,167,144,-23
public_v1,O1,p00327,main_default_opt_1,True,sub,18,2,-16
public_v1,O1,p00327,main_default_opt_1,True,trunc,9,4,-5
public_v1,O1,p00327,main_default_opt_1,True,xor,32,22,-10
public_v1,O1,p00327,main_default_opt_1,True,zext,33,23,-10
public_v1,O1,p00327,main_default_opt_2,True,add,98,92,-6
public_v1,O1,p00327,main_default_opt_2,True,alloca,3,3,0
public_v1,O1,p00327,main_default_opt_2,True,and,19,14,-5
public_v1,O1,p00327,main_default_opt_2,True,br,24,23,-1
public_v1,O1,p00327,main_default_opt_2,True,call,8,7,-1
public_v1,O1,p00327,main_default_opt_2,True,getelementptr,101,93,-8
public_v1,O1,p00327,main_default_opt_2,True,icmp,71,66,-5
public_v1,O1,p00327,main_default_opt_2,True,inttoptr,17,15,-2
public_v1,O1,p00327,main_default_opt_2,True,load,52,55,3
public_v1,O1,p00327,main_default_opt_2,True,mul,12,12,0
public_v1,O1,p00327,main_default_opt_2,True,or,17,15,-2
public_v1,O1,p00327,main_default_opt_2,True,phi,9,11,2
public_v1,O1,p00327,main_default_opt_2,True,ptrtoint,4,2,-2
public_v1,O1,p00327,main_default_opt_2,True,ret,3,2,-1
public_v1,O1,p00327,main_default_opt_2,True,select,66,61,-5
public_v1,O1,p00327,main_default_opt_2,True,sext,38,33,-5
public_v1,O1,p00327,main_default_opt_2,True,shl,9,9,0
public_v1,O1,p00327,main_default_opt_2,True,store,142,148,6
public_v1,O1,p00327,main_default_opt_2,True,sub,2,2,0
public_v1,O1,p00327,main_default_opt_2,True,trunc,4,4,0
public_v1,O1,p00327,main_default_opt_2,True,xor,20,20,0
public_v1,O1,p00327,main_default_opt_2,True,zext,21,27,6
public_v1,O1,p00327,bundle_default_opt_3,True,add,56,55,-1
public_v1,O1,p00327,bundle_default_opt_3,True,alloca,3,3,0
public_v1,O1,p00327,bundle_default_opt_3,True,and,14,14,0
public_v1,O1,p00327,bundle_default_opt_3,True,br,23,25,2
public_v1,O1,p00327,bundle_default_opt_3,True,call,21,21,0
public_v1,O1,p00327,bundle_default_opt_3,True,getelementptr,57,56,-1
public_v1,O1,p00327,bundle_default_opt_3,True,icmp,30,30,0
public_v1,O1,p00327,bundle_default_opt_3,True,inttoptr,3,3,0
public_v1,O1,p00327,bundle_default_opt_3,True,load,50,50,0
public_v1,O1,p00327,bundle_default_opt_3,True,mul,12,12,0
public_v1,O1,p00327,bundle_default_opt_3,True,or,15,15,0
public_v1,O1,p00327,bundle_default_opt_3,True,phi,9,8,-1
public_v1,O1,p00327,bundle_default_opt_3,True,ptrtoint,2,2,0
public_v1,O1,p00327,bundle_default_opt_3,True,ret,4,4,0
public_v1,O1,p00327,bundle_default_opt_3,True,select,25,25,0
public_v1,O1,p00327,bundle_default_opt_3,True,sext,33,29,-4
public_v1,O1,p00327,bundle_default_opt_3,True,shl,9,8,-1
public_v1,O1,p00327,bundle_default_opt_3,True,store,148,153,5
public_v1,O1,p00327,bundle_default_opt_3,True,sub,2,2,0
public_v1,O1,p00327,bundle_default_opt_3,True,trunc,4,4,0
public_v1,O1,p00327,bundle_default_opt_3,True,xor,20,20,0
public_v1,O1,p00327,bundle_default_opt_3,True,zext,27,27,0
public_v1,O1,p00327,bundle_default_opt_4,True,add,55,51,-4
public_v1,O1,p00327,bundle_default_opt_4,True,alloca,3,3,0
public_v1,O1,p00327,bundle_default_opt_4,True,and,14,14,0
public_v1,O1,p00327,bundle_default_opt_4,True,br,25,25,0
public_v1,O1,p00327,bundle_default_opt_4,True,call,21,21,0
public_v1,O1,p00327,bundle_default_opt_4,True,getelementptr,56,56,0
public_v1,O1,p00327,bundle_default_opt_4,True,icmp,30,30,0
public_v1,O1,p00327,bundle_default_opt_4,True,inttoptr,3,3,0
public_v1,O1,p00327,bundle_default_opt_4,True,load,50,50,0
public_v1,O1,p00327,bundle_default_opt_4,True,mul,12,12,0
public_v1,O1,p00327,bundle_default_opt_4,True,or,15,15,0
public_v1,O1,p00327,bundle_default_opt_4,True,phi,8,8,0
public_v1,O1,p00327,bundle_default_opt_4,True,ptrtoint,2,2,0
public_v1,O1,p00327,bundle_default_opt_4,True,ret,4,4,0
public_v1,O1,p00327,bundle_default_opt_4,True,select,25,25,0
public_v1,O1,p00327,bundle_default_opt_4,True,sext,29,29,0
public_v1,O1,p00327,bundle_default_opt_4,True,shl,8,8,0
public_v1,O1,p00327,bundle_default_opt_4,True,store,153,153,0
public_v1,O1,p00327,bundle_default_opt_4,True,sub,2,2,0
public_v1,O1,p00327,bundle_default_opt_4,True,trunc,4,4,0
public_v1,O1,p00327,bundle_default_opt_4,True,xor,20,20,0
public_v1,O1,p00327,bundle_default_opt_4,True,zext,27,27,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,add,51,51,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,alloca,3,3,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,and,14,14,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,br,25,26,1
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,call,21,21,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,getelementptr,56,56,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,icmp,30,30,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,inttoptr,3,3,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,load,50,44,-6
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,mul,12,12,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,or,15,15,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,phi,8,18,10
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,ptrtoint,2,2,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,ret,4,4,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,select,25,17,-8
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,sext,29,29,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,shl,8,8,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,store,153,71,-82
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,sub,2,2,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,trunc,4,4,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,xor,20,20,0
public_v1,O1,p00327,bundle_post_opt_4_custom_cleanup,True,zext,27,27,0
public_v1,O1,p00678,main_default_opt_1,True,add,87,57,-30
public_v1,O1,p00678,main_default_opt_1,True,alloca,11,7,-4
public_v1,O1,p00678,main_default_opt_1,True,and,110,77,-33
public_v1,O1,p00678,main_default_opt_1,True,bitcast,14,9,-5
public_v1,O1,p00678,main_default_opt_1,True,br,89,80,-9
public_v1,O1,p00678,main_default_opt_1,True,call,43,31,-12
public_v1,O1,p00678,main_default_opt_1,True,extractvalue,94,61,-33
public_v1,O1,p00678,main_default_opt_1,True,fadd,13,13,0
public_v1,O1,p00678,main_default_opt_1,True,fcmp,12,12,0
public_v1,O1,p00678,main_default_opt_1,True,fdiv,5,5,0
public_v1,O1,p00678,main_default_opt_1,True,fmul,2,2,0
public_v1,O1,p00678,main_default_opt_1,True,fsub,2,2,0
public_v1,O1,p00678,main_default_opt_1,True,getelementptr,250,143,-107
public_v1,O1,p00678,main_default_opt_1,True,icmp,126,55,-71
public_v1,O1,p00678,main_default_opt_1,True,insertvalue,72,29,-43
public_v1,O1,p00678,main_default_opt_1,True,inttoptr,13,3,-10
public_v1,O1,p00678,main_default_opt_1,True,load,123,112,-11
public_v1,O1,p00678,main_default_opt_1,True,lshr,18,2,-16
public_v1,O1,p00678,main_default_opt_1,True,mul,18,18,0
public_v1,O1,p00678,main_default_opt_1,True,or,68,66,-2
public_v1,O1,p00678,main_default_opt_1,True,phi,78,77,-1
public_v1,O1,p00678,main_default_opt_1,True,ptrtoint,16,6,-10
public_v1,O1,p00678,main_default_opt_1,True,ret,6,5,-1
public_v1,O1,p00678,main_default_opt_1,True,select,50,20,-30
public_v1,O1,p00678,main_default_opt_1,True,sext,8,8,0
public_v1,O1,p00678,main_default_opt_1,True,shl,8,8,0
public_v1,O1,p00678,main_default_opt_1,True,sitofp,5,5,0
public_v1,O1,p00678,main_default_opt_1,True,store,229,169,-60
public_v1,O1,p00678,main_default_opt_1,True,switch,8,5,-3
public_v1,O1,p00678,main_default_opt_1,True,trunc,45,25,-20
public_v1,O1,p00678,main_default_opt_1,True,unreachable,3,3,0
public_v1,O1,p00678,main_default_opt_1,True,xor,59,47,-12
public_v1,O1,p00678,main_default_opt_1,True,zext,130,91,-39
public_v1,O1,p00678,main_default_opt_2,True,add,54,54,0
public_v1,O1,p00678,main_default_opt_2,True,alloca,7,7,0
public_v1,O1,p00678,main_default_opt_2,True,and,177,75,-102
public_v1,O1,p00678,main_default_opt_2,True,bitcast,9,9,0
public_v1,O1,p00678,main_default_opt_2,True,br,80,79,-1
public_v1,O1,p00678,main_default_opt_2,True,call,29,29,0
public_v1,O1,p00678,main_default_opt_2,True,extractvalue,61,61,0
public_v1,O1,p00678,main_default_opt_2,True,fadd,13,13,0
public_v1,O1,p00678,main_default_opt_2,True,fcmp,12,11,-1
public_v1,O1,p00678,main_default_opt_2,True,fdiv,5,5,0
public_v1,O1,p00678,main_default_opt_2,True,fmul,2,2,0
public_v1,O1,p00678,main_default_opt_2,True,fsub,2,2,0
public_v1,O1,p00678,main_default_opt_2,True,getelementptr,149,125,-24
public_v1,O1,p00678,main_default_opt_2,True,icmp,64,51,-13
public_v1,O1,p00678,main_default_opt_2,True,insertvalue,29,29,0
public_v1,O1,p00678,main_default_opt_2,True,inttoptr,5,3,-2
public_v1,O1,p00678,main_default_opt_2,True,load,100,100,0
public_v1,O1,p00678,main_default_opt_2,True,mul,18,18,0
public_v1,O1,p00678,main_default_opt_2,True,or,162,66,-96
public_v1,O1,p00678,main_default_opt_2,True,phi,77,77,0
public_v1,O1,p00678,main_default_opt_2,True,ptrtoint,7,5,-2
public_v1,O1,p00678,main_default_opt_2,True,ret,5,5,0
public_v1,O1,p00678,main_default_opt_2,True,select,26,20,-6
public_v1,O1,p00678,main_default_opt_2,True,sext,8,8,0
public_v1,O1,p00678,main_default_opt_2,True,shl,8,8,0
public_v1,O1,p00678,main_default_opt_2,True,sitofp,5,5,0
public_v1,O1,p00678,main_default_opt_2,True,store,141,141,0
public_v1,O1,p00678,main_default_opt_2,True,sub,6,0,-6
public_v1,O1,p00678,main_default_opt_2,True,switch,5,4,-1
public_v1,O1,p00678,main_default_opt_2,True,trunc,24,22,-2
public_v1,O1,p00678,main_default_opt_2,True,unreachable,3,3,0
public_v1,O1,p00678,main_default_opt_2,True,xor,45,45,0
public_v1,O1,p00678,main_default_opt_2,True,zext,88,87,-1
public_v1,O1,p00678,bundle_default_opt_3,True,add,54,54,0
public_v1,O1,p00678,bundle_default_opt_3,True,alloca,7,7,0
public_v1,O1,p00678,bundle_default_opt_3,True,and,75,75,0
public_v1,O1,p00678,bundle_default_opt_3,True,bitcast,9,9,0
public_v1,O1,p00678,bundle_default_opt_3,True,br,79,79,0
public_v1,O1,p00678,bundle_default_opt_3,True,call,29,29,0
public_v1,O1,p00678,bundle_default_opt_3,True,extractvalue,61,61,0
public_v1,O1,p00678,bundle_default_opt_3,True,fadd,13,13,0
public_v1,O1,p00678,bundle_default_opt_3,True,fcmp,11,11,0
public_v1,O1,p00678,bundle_default_opt_3,True,fdiv,5,5,0
public_v1,O1,p00678,bundle_default_opt_3,True,fmul,2,2,0
public_v1,O1,p00678,bundle_default_opt_3,True,fsub,2,2,0
public_v1,O1,p00678,bundle_default_opt_3,True,getelementptr,125,125,0
public_v1,O1,p00678,bundle_default_opt_3,True,icmp,51,51,0
public_v1,O1,p00678,bundle_default_opt_3,True,insertvalue,29,29,0
public_v1,O1,p00678,bundle_default_opt_3,True,inttoptr,3,3,0
public_v1,O1,p00678,bundle_default_opt_3,True,load,100,100,0
public_v1,O1,p00678,bundle_default_opt_3,True,mul,18,18,0
public_v1,O1,p00678,bundle_default_opt_3,True,or,66,66,0
public_v1,O1,p00678,bundle_default_opt_3,True,phi,77,77,0
public_v1,O1,p00678,bundle_default_opt_3,True,ptrtoint,5,5,0
public_v1,O1,p00678,bundle_default_opt_3,True,ret,5,5,0
public_v1,O1,p00678,bundle_default_opt_3,True,select,20,20,0
public_v1,O1,p00678,bundle_default_opt_3,True,sext,8,8,0
public_v1,O1,p00678,bundle_default_opt_3,True,shl,8,8,0
public_v1,O1,p00678,bundle_default_opt_3,True,sitofp,5,5,0
public_v1,O1,p00678,bundle_default_opt_3,True,store,141,141,0
public_v1,O1,p00678,bundle_default_opt_3,True,switch,4,4,0
public_v1,O1,p00678,bundle_default_opt_3,True,trunc,22,22,0
public_v1,O1,p00678,bundle_default_opt_3,True,unreachable,3,3,0
public_v1,O1,p00678,bundle_default_opt_3,True,xor,45,45,0
public_v1,O1,p00678,bundle_default_opt_3,True,zext,87,87,0
public_v1,O1,p00678,bundle_default_opt_4,True,add,54,54,0
public_v1,O1,p00678,bundle_default_opt_4,True,alloca,7,7,0
public_v1,O1,p00678,bundle_default_opt_4,True,and,75,75,0
public_v1,O1,p00678,bundle_default_opt_4,True,bitcast,9,9,0
public_v1,O1,p00678,bundle_default_opt_4,True,br,79,79,0
public_v1,O1,p00678,bundle_default_opt_4,True,call,29,29,0
public_v1,O1,p00678,bundle_default_opt_4,True,extractvalue,61,61,0
public_v1,O1,p00678,bundle_default_opt_4,True,fadd,13,13,0
public_v1,O1,p00678,bundle_default_opt_4,True,fcmp,11,11,0
public_v1,O1,p00678,bundle_default_opt_4,True,fdiv,5,5,0
public_v1,O1,p00678,bundle_default_opt_4,True,fmul,2,2,0
public_v1,O1,p00678,bundle_default_opt_4,True,fsub,2,2,0
public_v1,O1,p00678,bundle_default_opt_4,True,getelementptr,125,125,0
public_v1,O1,p00678,bundle_default_opt_4,True,icmp,51,51,0
public_v1,O1,p00678,bundle_default_opt_4,True,insertvalue,29,29,0
public_v1,O1,p00678,bundle_default_opt_4,True,inttoptr,3,3,0
public_v1,O1,p00678,bundle_default_opt_4,True,load,100,100,0
public_v1,O1,p00678,bundle_default_opt_4,True,mul,18,18,0
public_v1,O1,p00678,bundle_default_opt_4,True,or,66,66,0
public_v1,O1,p00678,bundle_default_opt_4,True,phi,77,77,0
public_v1,O1,p00678,bundle_default_opt_4,True,ptrtoint,5,5,0
public_v1,O1,p00678,bundle_default_opt_4,True,ret,5,5,0
public_v1,O1,p00678,bundle_default_opt_4,True,select,20,20,0
public_v1,O1,p00678,bundle_default_opt_4,True,sext,8,8,0
public_v1,O1,p00678,bundle_default_opt_4,True,shl,8,8,0
public_v1,O1,p00678,bundle_default_opt_4,True,sitofp,5,5,0
public_v1,O1,p00678,bundle_default_opt_4,True,store,141,141,0
public_v1,O1,p00678,bundle_default_opt_4,True,switch,4,4,0
public_v1,O1,p00678,bundle_default_opt_4,True,trunc,22,22,0
public_v1,O1,p00678,bundle_default_opt_4,True,unreachable,3,3,0
public_v1,O1,p00678,bundle_default_opt_4,True,xor,45,45,0
public_v1,O1,p00678,bundle_default_opt_4,True,zext,87,87,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,add,54,54,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,alloca,7,7,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,and,75,75,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,bitcast,9,11,2
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,br,79,79,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,call,29,29,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,extractvalue,61,61,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,fadd,13,13,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,fcmp,11,11,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,fdiv,5,5,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,fmul,2,2,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,fsub,2,2,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,getelementptr,125,125,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,icmp,51,51,0
public_v1,O1,p00678,bundle_post_opt_4_custom_cleanup,True,insertvalue,29,29,0
