dataset,level,sample_id,boundary,before_path,after_path,production_replay_valid,functions_before,functions_after,functions_delta,blocks_before,blocks_after,blocks_delta,instructions_before,instructions_after,instructions_delta,conditional_branches_before,conditional_branches_after,conditional_branches_delta,calls_before,calls_after,calls_delta,direct_calls_before,direct_calls_after,direct_calls_delta,indirect_calls_before,indirect_calls_after,indirect_calls_delta,intrinsics_before,intrinsics_after,intrinsics_delta,allocas_before,allocas_after,allocas_delta,loads_before,loads_after,loads_delta,stores_before,stores_after,stores_delta,geps_before,geps_after,geps_delta,phis_before,phis_after,phis_delta,selects_before,selects_after,selects_delta,switches_before,switches_after,switches_delta,unreachable_before,unreachable_after,unreachable_delta,memory_ops_before,memory_ops_after,memory_ops_delta,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,vector_instructions_before,vector_instructions_after,vector_instructions_delta
public_v1,O2,p03510,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03510/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p03510/p03510_final.ll,True,4,4,0,63,63,0,1108,1108,0,12,12,0,78,78,0,78,78,0,0,0,0,6,6,0,4,4,0,178,178,0,183,183,0,124,124,0,33,33,0,16,16,0,2,2,0,2,2,0,489,489,0,167,167,0,0,0,0
public_v1,O2,p03543,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03543/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03543/main_opt_1.after.ll,True,3,2,-1,21,11,-10,827,433,-394,5,4,-1,16,6,-10,16,6,-10,0,0,0,9,1,-8,5,1,-4,61,44,-17,107,58,-49,183,97,-86,30,6,-24,67,43,-24,1,0,-1,0,0,0,356,200,-156,231,132,-99,0,0,0
public_v1,O2,p03543,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03543/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03543/main_opt_2.after.ll,True,2,2,0,11,9,-2,300,271,-29,4,4,0,7,3,-4,7,3,-4,0,0,0,2,0,-2,2,2,0,24,21,-3,30,31,1,75,72,-3,2,3,1,28,28,0,0,0,0,0,0,0,131,126,-5,80,80,0,0,0,0
public_v1,O2,p03543,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p03543/p03543_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03543/bundle_default_opt_3.after.ll,True,3,3,0,11,11,0,164,163,-1,4,4,0,11,11,0,11,11,0,0,0,0,0,0,0,2,2,0,21,21,0,31,31,0,27,26,-1,3,3,0,7,7,0,0,0,0,0,0,0,81,80,-1,31,31,0,0,0,0
public_v1,O2,p03543,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p03543/p03543_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03543/bundle_default_opt_4.after.ll,True,3,3,0,11,11,0,163,163,0,4,4,0,11,11,0,11,11,0,0,0,0,0,0,0,2,2,0,21,21,0,31,31,0,26,26,0,3,3,0,7,7,0,0,0,0,0,0,0,80,80,0,31,31,0,0,0,0
public_v1,O2,p03543,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03543/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p03543/p03543_final.ll,True,3,3,0,11,11,0,163,163,0,4,4,0,11,11,0,11,11,0,0,0,0,0,0,0,2,2,0,21,21,0,31,31,0,26,26,0,3,3,0,7,7,0,0,0,0,0,0,0,80,80,0,31,31,0,0,0,0
public_v1,O2,p03773,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03773/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03773/main_opt_1.after.ll,True,3,2,-1,7,3,-4,450,114,-336,1,0,-1,22,3,-19,22,3,-19,0,0,0,17,1,-16,9,1,-8,36,15,-21,119,37,-82,104,22,-82,2,0,-2,13,6,-7,0,0,0,0,0,0,268,75,-193,55,23,-32,0,0,0
public_v1,O2,p03773,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03773/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03773/main_opt_2.after.ll,True,2,2,0,3,3,0,57,37,-20,0,0,0,6,2,-4,6,2,-4,0,0,0,4,0,-4,3,3,0,2,2,0,9,11,2,14,12,-2,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,1,1,0,0,0,0
public_v1,O2,p03773,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p03773/p03773_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03773/bundle_default_opt_3.after.ll,True,2,2,0,3,3,0,10,10,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
public_v1,O2,p03773,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p03773/p03773_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03773/bundle_default_opt_4.after.ll,True,2,2,0,3,3,0,10,10,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
public_v1,O2,p03773,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03773/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p03773/p03773_final.ll,True,2,1,-1,3,2,-1,10,9,-1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
public_v1,O2,p03776,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03776/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03776/main_opt_1.after.ll,True,7,6,-1,358,337,-21,8392,6269,-2123,26,19,-7,63,45,-18,63,45,-18,0,0,0,22,5,-17,9,3,-6,754,694,-60,784,452,-332,1404,669,-735,53,73,20,508,500,-8,8,6,-2,0,0,0,2951,1818,-1133,2032,1928,-104,0,0,0
public_v1,O2,p03776,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03776/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03776/main_opt_2.after.ll,True,6,6,0,336,337,1,6319,6328,9,18,20,2,44,44,0,44,44,0,0,0,0,4,4,0,3,3,0,684,680,-4,433,612,179,669,666,-3,68,63,-5,498,497,-1,6,6,0,0,0,0,1789,1961,172,1905,1894,-11,0,0,0
public_v1,O2,p03776,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p03776/p03776_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03776/bundle_default_opt_3.after.ll,True,8,8,0,341,340,-1,4482,4317,-165,20,20,0,195,195,0,195,195,0,0,0,0,4,4,0,3,3,0,667,666,-1,612,606,-6,245,225,-20,63,58,-5,50,49,-1,6,6,0,0,0,0,1527,1500,-27,878,837,-41,0,0,0
public_v1,O2,p03776,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p03776/p03776_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03776/bundle_default_opt_4.after.ll,True,8,8,0,340,340,0,4317,4314,-3,20,20,0,195,195,0,195,195,0,0,0,0,4,4,0,3,3,0,666,666,0,606,606,0,225,222,-3,58,58,0,49,49,0,6,6,0,0,0,0,1500,1497,-3,837,837,0,0,0,0
public_v1,O2,p03776,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03776/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p03776/p03776_final.ll,True,8,8,0,340,340,0,4314,4314,0,20,20,0,195,195,0,195,195,0,0,0,0,4,4,0,3,3,0,666,666,0,606,606,0,222,222,0,58,58,0,49,49,0,6,6,0,0,0,0,1497,1497,0,837,837,0,0,0,0
public_v1,O2,p03835,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03835/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03835/main_opt_1.after.ll,True,3,2,-1,14,11,-3,355,129,-226,4,4,0,13,4,-9,13,4,-9,0,0,0,10,2,-8,5,1,-4,41,13,-28,99,39,-60,45,12,-33,1,6,5,4,0,-4,0,0,0,0,0,0,190,65,-125,41,28,-13,0,0,0
public_v1,O2,p03835,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03835/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03835/main_opt_2.after.ll,True,2,2,0,11,7,-4,77,27,-50,4,3,-1,6,2,-4,6,2,-4,0,0,0,4,0,-4,3,2,-1,2,2,0,11,0,-11,14,0,-14,6,5,-1,0,0,0,0,0,0,0,0,0,30,4,-26,10,10,0,0,0,0
public_v1,O2,p03835,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p03835/p03835_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03835/bundle_default_opt_3.after.ll,True,2,2,0,7,7,0,27,27,0,3,3,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,4,0,10,10,0,0,0,0
public_v1,O2,p03835,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p03835/p03835_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03835/bundle_default_opt_4.after.ll,True,2,2,0,7,7,0,27,27,0,3,3,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,4,0,10,10,0,0,0,0
public_v1,O2,p03835,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03835/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p03835/p03835_final.ll,True,2,1,-1,7,6,-1,27,26,-1,3,3,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,4,0,10,10,0,0,0,0
public_v1,O2,p03854,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03854/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03854/main_opt_1.after.ll,True,3,2,-1,22,19,-3,549,196,-353,8,8,0,26,7,-19,26,7,-19,0,0,0,18,2,-16,9,1,-8,51,16,-35,166,54,-112,93,16,-77,2,7,5,14,7,-7,0,0,0,0,0,0,319,87,-232,79,52,-27,0,0,0
public_v1,O2,p03854,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03854/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03854/main_opt_2.after.ll,True,2,2,0,19,16,-3,127,67,-60,8,7,-1,5,5,0,5,5,0,0,0,0,0,0,0,1,0,-1,3,3,0,26,2,-24,15,6,-9,4,4,0,7,4,-3,0,1,1,0,0,0,45,11,-34,31,24,-7,0,0,0
public_v1,O2,p03854,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p03854/p03854_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03854/bundle_default_opt_3.after.ll,True,3,3,0,18,18,0,70,70,0,7,7,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,7,7,0,4,4,0,4,4,0,1,1,0,0,0,0,12,12,0,24,24,0,0,0,0
public_v1,O2,p03854,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p03854/p03854_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03854/bundle_default_opt_4.after.ll,True,3,3,0,18,18,0,70,70,0,7,7,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,7,7,0,4,4,0,4,4,0,1,1,0,0,0,0,12,12,0,24,24,0,0,0,0
public_v1,O2,p03854,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p03854/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p03854/p03854_final.ll,True,3,3,0,18,18,0,70,70,0,7,7,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,7,7,0,4,4,0,4,4,0,1,1,0,0,0,0,12,12,0,24,24,0,0,0,0
public_v1,O2,p04028,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p04028/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p04028/main_opt_1.after.ll,True,6,3,-3,37,32,-5,1603,984,-619,13,16,3,35,18,-17,35,18,-17,0,0,0,19,5,-14,7,3,-4,141,78,-63,168,103,-65,256,126,-130,8,40,32,113,100,-13,0,0,0,3,3,0,572,310,-262,428,336,-92,0,0,0
public_v1,O2,p04028,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p04028/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p04028/main_opt_2.after.ll,True,3,3,0,31,25,-6,612,371,-241,16,11,-5,18,13,-5,18,13,-5,0,0,0,5,0,-5,3,2,-1,62,17,-45,89,53,-36,59,44,-15,35,10,-25,28,13,-15,0,0,0,3,3,0,213,116,-97,160,94,-66,0,0,0
public_v1,O2,p04028,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p04028/p04028_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p04028/bundle_default_opt_3.after.ll,True,3,3,0,25,25,0,362,351,-11,11,11,0,13,13,0,13,13,0,0,0,0,0,0,0,2,2,0,16,16,0,53,53,0,43,40,-3,10,10,0,13,13,0,0,0,0,3,3,0,114,111,-3,94,92,-2,0,0,0
public_v1,O2,p04028,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p04028/p04028_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p04028/bundle_default_opt_4.after.ll,True,3,3,0,25,25,0,351,351,0,11,11,0,13,13,0,13,13,0,0,0,0,0,0,0,2,2,0,16,16,0,53,53,0,40,40,0,10,10,0,13,13,0,0,0,0,3,3,0,111,111,0,92,92,0,0,0,0
public_v1,O2,p04028,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p04028/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p04028/p04028_final.ll,True,3,2,-1,25,24,-1,351,348,-3,11,11,0,13,13,0,13,13,0,0,0,0,0,0,0,2,2,0,16,14,-2,53,53,0,40,40,0,10,10,0,13,13,0,0,0,0,3,3,0,111,109,-2,92,91,-1,0,0,0
public_v1,O3,p00001,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00001/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00001/main_opt_1.after.ll,True,9,3,-6,45,29,-16,1185,421,-764,10,7,-3,29,15,-14,29,15,-14,0,0,0,14,6,-8,6,3,-3,103,35,-68,198,83,-115,137,81,-56,25,13,-12,29,26,-3,2,1,-1,0,0,0,444,202,-242,235,111,-124,0,0,0
public_v1,O3,p00001,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00001/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00001/main_opt_2.after.ll,True,3,3,0,26,23,-3,239,188,-51,7,5,-2,11,13,2,11,13,2,0,0,0,2,4,2,1,1,0,18,12,-6,65,49,-16,49,45,-4,11,8,-3,8,6,-2,1,1,0,0,0,0,133,107,-26,50,34,-16,0,0,0
public_v1,O3,p00001,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p00001/p00001_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00001/bundle_default_opt_3.after.ll,True,3,3,0,23,23,0,162,159,-3,5,5,0,13,13,0,13,13,0,0,0,0,4,4,0,1,1,0,8,8,0,49,47,-2,37,36,-1,9,8,-1,2,2,0,1,1,0,0,0,0,95,92,-3,25,25,0,0,0,0
public_v1,O3,p00001,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p00001/p00001_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00001/bundle_default_opt_4.after.ll,True,3,3,0,23,23,0,159,159,0,5,5,0,13,13,0,13,13,0,0,0,0,4,4,0,1,1,0,8,8,0,47,47,0,36,36,0,8,8,0,2,2,0,1,1,0,0,0,0,92,92,0,25,25,0,0,0,0
public_v1,O3,p00001,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00001/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p00001/p00001_final.ll,True,3,2,-1,23,22,-1,159,158,-1,5,5,0,13,13,0,13,13,0,0,0,0,4,4,0,1,1,0,8,8,0,47,47,0,36,36,0,8,8,0,2,2,0,1,1,0,0,0,0,92,92,0,25,25,0,0,0,0
public_v1,O3,p00008,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00008/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00008/main_opt_1.after.ll,True,3,2,-1,34,32,-2,1558,1124,-434,13,14,1,12,7,-5,12,7,-5,0,0,0,9,5,-4,5,3,-2,131,105,-26,204,143,-61,390,198,-192,1,17,16,178,156,-22,0,0,0,0,0,0,730,449,-281,456,417,-39,0,0,0
public_v1,O3,p00008,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00008/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00008/main_opt_2.after.ll,True,2,2,0,32,28,-4,367,335,-32,14,19,5,2,3,1,2,3,1,0,0,0,0,0,0,1,1,0,44,49,5,97,110,13,71,37,-34,6,3,-3,9,11,2,0,0,0,0,0,0,213,197,-16,57,63,6,0,0,0
public_v1,O3,p00008,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p00008/p00008_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00008/bundle_default_opt_3.after.ll,True,2,2,0,25,25,0,166,155,-11,14,14,0,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,39,24,-15,20,20,0,28,22,-6,0,5,5,2,13,11,0,0,0,0,0,0,88,67,-21,28,41,13,0,0,0
public_v1,O3,p00008,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p00008/p00008_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00008/bundle_default_opt_4.after.ll,True,2,2,0,25,26,1,155,157,2,14,14,0,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,24,24,0,20,20,0,22,22,0,5,5,0,13,13,0,0,0,0,0,0,0,67,67,0,41,42,1,0,0,0
public_v1,O3,p00008,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00008/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p00008/p00008_final.ll,True,2,2,0,26,26,0,157,157,0,14,14,0,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,24,24,0,20,20,0,22,22,0,5,5,0,13,13,0,0,0,0,0,0,0,67,67,0,42,42,0,0,0,0
public_v1,O3,p00033,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00033/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00033/main_opt_1.after.ll,True,4,3,-1,97,89,-8,1839,1218,-621,7,4,-3,40,21,-19,40,21,-19,0,0,0,28,10,-18,14,4,-10,148,129,-19,306,129,-177,239,100,-139,19,23,4,41,40,-1,3,2,-1,0,0,0,707,362,-345,305,283,-22,0,0,0
public_v1,O3,p00033,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00033/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00033/main_opt_2.after.ll,True,3,3,0,89,86,-3,611,563,-48,4,4,0,37,14,-23,37,14,-23,0,0,0,26,3,-23,13,13,0,59,79,20,78,97,19,77,72,-5,7,7,0,25,25,0,2,2,0,0,0,0,227,261,34,97,95,-2,0,0,0
public_v1,O3,p00033,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p00033/p00033_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00033/bundle_default_opt_3.after.ll,True,4,3,-1,88,90,2,535,568,33,4,6,2,18,18,0,18,18,0,0,0,0,3,3,0,13,13,0,79,81,2,97,110,13,66,72,6,7,10,3,16,17,1,2,2,0,0,0,0,255,276,21,78,82,4,0,0,0
public_v1,O3,p00033,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p00033/p00033_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00033/bundle_default_opt_4.after.ll,True,3,3,0,90,90,0,568,568,0,6,6,0,18,18,0,18,18,0,0,0,0,3,3,0,13,13,0,81,81,0,110,110,0,72,72,0,10,10,0,17,17,0,2,2,0,0,0,0,276,276,0,82,82,0,0,0,0
public_v1,O3,p00033,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00033/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p00033/p00033_final.ll,True,3,3,0,90,90,0,568,568,0,6,6,0,18,18,0,18,18,0,0,0,0,3,3,0,13,13,0,81,81,0,110,110,0,72,72,0,10,10,0,17,17,0,2,2,0,0,0,0,276,276,0,82,82,0,0,0,0
public_v1,O3,p00165,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00165/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00165/main_opt_1.after.ll,True,3,2,-1,31,28,-3,1067,803,-264,11,14,3,17,12,-5,17,12,-5,0,0,0,13,9,-4,7,5,-2,105,82,-23,199,149,-50,230,133,-97,7,31,24,91,83,-8,0,0,0,0,0,0,541,369,-172,266,267,1,0,0,0
public_v1,O3,p00165,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00165/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00165/main_opt_2.after.ll,True,2,2,0,28,27,-1,377,315,-62,14,16,2,3,4,1,3,4,1,0,0,0,0,0,0,1,1,0,38,37,-1,85,90,5,67,40,-27,12,7,-5,23,24,1,0,0,0,0,0,0,191,168,-23,91,76,-15,0,0,0
public_v1,O3,p00165,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p00165/p00165_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00165/bundle_default_opt_3.after.ll,True,3,3,0,25,18,-7,165,148,-17,14,10,-4,9,13,4,9,13,4,0,0,0,0,4,4,1,1,0,34,22,-12,26,22,-4,15,13,-2,4,7,3,4,9,5,0,0,0,0,0,0,76,58,-18,33,37,4,0,0,0
public_v1,O3,p00165,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p00165/p00165_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00165/bundle_default_opt_4.after.ll,True,3,3,0,18,18,0,148,147,-1,10,10,0,13,12,-1,13,12,-1,0,0,0,4,3,-1,1,1,0,22,22,0,22,22,0,13,13,0,7,7,0,9,9,0,0,0,0,0,0,0,58,58,0,37,37,0,0,0,0
public_v1,O3,p00165,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00165/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p00165/p00165_final.ll,True,3,3,0,18,18,0,147,147,0,10,10,0,12,12,0,12,12,0,0,0,0,3,3,0,1,1,0,22,22,0,22,22,0,13,13,0,7,7,0,9,9,0,0,0,0,0,0,0,58,58,0,37,37,0,0,0,0
public_v1,O3,p00327,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00327/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00327/main_opt_1.after.ll,True,3,2,-1,33,28,-5,1085,713,-372,14,18,4,14,7,-7,14,7,-7,0,0,0,10,4,-6,5,3,-2,111,49,-62,167,73,-94,168,100,-68,20,46,26,63,59,-4,0,0,0,0,0,0,451,225,-226,276,265,-11,0,0,0
public_v1,O3,p00327,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00327/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00327/main_opt_2.after.ll,True,3,2,-1,30,28,-2,668,580,-88,18,19,1,8,7,-1,8,7,-1,0,0,0,4,4,0,3,3,0,45,48,3,71,71,0,101,93,-8,22,22,0,59,53,-6,0,0,0,0,0,0,220,215,-5,236,206,-30,0,0,0
public_v1,O3,p00327,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p00327/p00327_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00327/bundle_default_opt_3.after.ll,True,4,4,0,32,33,1,432,421,-11,19,19,0,21,21,0,21,21,0,0,0,0,4,4,0,3,3,0,44,44,0,71,71,0,57,56,-1,18,18,0,17,17,0,0,0,0,0,0,0,175,174,-1,118,114,-4,0,0,0
public_v1,O3,p00327,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p00327/p00327_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p00327/bundle_default_opt_4.after.ll,True,4,4,0,33,33,0,421,420,-1,19,19,0,21,21,0,21,21,0,0,0,0,4,4,0,3,3,0,44,44,0,71,71,0,56,56,0,18,18,0,17,17,0,0,0,0,0,0,0,174,174,0,114,113,-1,0,0,0
